YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,PRECTOTCORR,WS10M,datetime
2020,1,1,0,0.0,0.0,0.0,25.22,93.75,0.0,0.59,2020-01-01 00:00:00
2020,1,1,1,0.0,0.0,0.0,25.25,92.37,0.0,0.37,2020-01-01 01:00:00
2020,1,1,2,0.0,0.0,0.0,25.18,91.55,0.0,0.35,2020-01-01 02:00:00
2020,1,1,3,0.0,0.0,0.0,25.05,91.26,0.0,0.29,2020-01-01 03:00:00
2020,1,1,4,0.0,0.0,0.0,24.86,91.38,0.0,0.14,2020-01-01 04:00:00
2020,1,1,5,0.0,0.0,0.0,24.74,91.3,0.0,0.11,2020-01-01 05:00:00
2020,1,1,6,6.55,0.0,8.19,24.66,91.58,0.0,0.32,2020-01-01 06:00:00
2020,1,1,7,94.25,4.73,70.86,25.86,96.64,0.0,0.34,2020-01-01 07:00:00
2020,1,1,8,247.7,50.97,185.54,27.38,77.66,0.0,0.45,2020-01-01 08:00:00
2020,1,1,9,414.38,132.16,246.23,29.08,69.37,0.0,0.83,2020-01-01 09:00:00
2020,1,1,10,531.28,179.89,299.66,30.51,63.48,0.0,0.95,2020-01-01 10:00:00
2020,1,1,11,739.25,484.09,419.12,31.71,58.95,0.0,0.89,2020-01-01 11:00:00
2020,1,1,12,686.03,312.59,347.96,32.71,54.91,0.0,0.7,2020-01-01 12:00:00
2020,1,1,13,644.35,272.84,356.03,33.37,51.73,0.0,0.41,2020-01-01 13:00:00
2020,1,1,14,631.35,497.0,283.82,33.52,50.68,0.0,0.09,2020-01-01 14:00:00
2020,1,1,15,390.83,299.62,219.48,33.06,52.13,0.0,0.31,2020-01-01 15:00:00
2020,1,1,16,236.2,174.12,157.44,32.81,58.03,0.0,0.6,2020-01-01 16:00:00
2020,1,1,17,80.32,16.96,69.27,31.39,63.41,0.0,0.85,2020-01-01 17:00:00
2020,1,1,18,2.97,0.0,4.47,28.02,83.27,0.0,1.39,2020-01-01 18:00:00
2020,1,1,19,0.0,0.0,0.0,26.69,86.43,0.0,1.86,2020-01-01 19:00:00
2020,1,1,20,0.0,0.0,0.0,26.04,89.19,0.0,1.98,2020-01-01 20:00:00
2020,1,1,21,0.0,0.0,0.0,25.61,92.26,0.0,1.8,2020-01-01 21:00:00
2020,1,1,22,0.0,0.0,0.0,25.16,95.41,0.0,1.48,2020-01-01 22:00:00
2020,1,1,23,0.0,0.0,0.0,24.84,97.02,0.0,1.26,2020-01-01 23:00:00
2020,1,2,0,0.0,0.0,0.0,24.64,97.63,0.0,1.16,2020-01-02 00:00:00
2020,1,2,1,0.0,0.0,0.0,24.62,96.87,0.0,1.08,2020-01-02 01:00:00
2020,1,2,2,0.0,0.0,0.0,24.68,95.71,0.0,0.83,2020-01-02 02:00:00
2020,1,2,3,0.0,0.0,0.0,24.6,95.53,0.0,0.66,2020-01-02 03:00:00
2020,1,2,4,0.0,0.0,0.0,24.39,95.98,0.0,0.75,2020-01-02 04:00:00
2020,1,2,5,0.0,0.0,0.0,24.01,97.03,0.0,1.03,2020-01-02 05:00:00
2020,1,2,6,7.43,0.0,9.09,23.64,98.11,0.0,1.3,2020-01-02 06:00:00
2020,1,2,7,119.07,111.57,98.76,25.26,91.03,0.0,1.52,2020-01-02 07:00:00
2020,1,2,8,309.02,456.31,205.65,27.18,79.12,0.0,1.25,2020-01-02 08:00:00
2020,1,2,9,501.1,569.52,263.89,29.19,67.13,0.0,1.07,2020-01-02 09:00:00
2020,1,2,10,667.4,911.05,316.05,30.67,60.45,0.0,0.95,2020-01-02 10:00:00
2020,1,2,11,756.38,511.41,339.69,31.89,56.19,0.0,1.06,2020-01-02 11:00:00
2020,1,2,12,714.97,374.44,335.62,32.63,53.16,0.0,1.33,2020-01-02 12:00:00
2020,1,2,13,714.58,495.04,297.19,32.86,52.09,0.0,1.51,2020-01-02 13:00:00
2020,1,2,14,556.7,266.61,293.87,32.82,52.14,0.0,1.5,2020-01-02 14:00:00
2020,1,2,15,438.48,194.6,295.18,32.52,54.06,0.0,1.44,2020-01-02 15:00:00
2020,1,2,16,260.77,105.81,203.85,32.41,58.4,0.0,1.07,2020-01-02 16:00:00
2020,1,2,17,84.88,9.39,77.33,30.79,65.88,0.0,0.95,2020-01-02 17:00:00
2020,1,2,18,3.03,0.0,4.88,27.61,82.43,0.0,1.53,2020-01-02 18:00:00
2020,1,2,19,0.0,0.0,0.0,26.37,86.9,0.0,1.79,2020-01-02 19:00:00
2020,1,2,20,0.0,0.0,0.0,25.73,91.32,0.0,1.68,2020-01-02 20:00:00
2020,1,2,21,0.0,0.0,0.0,25.23,94.99,0.0,1.35,2020-01-02 21:00:00
2020,1,2,22,0.0,0.0,0.0,24.84,97.19,0.0,1.02,2020-01-02 22:00:00
2020,1,2,23,0.0,0.0,0.0,24.89,96.16,0.0,0.81,2020-01-02 23:00:00
2020,1,3,0,0.0,0.0,0.0,25.11,94.0,0.0,0.3,2020-01-03 00:00:00
2020,1,3,1,0.0,0.0,0.0,24.98,93.15,0.0,0.33,2020-01-03 01:00:00
2020,1,3,2,0.0,0.0,0.0,24.54,93.94,0.0,0.82,2020-01-03 02:00:00
2020,1,3,3,0.0,0.0,0.0,23.87,95.89,0.0,1.28,2020-01-03 03:00:00
2020,1,3,4,0.0,0.0,0.0,23.36,96.82,0.0,1.34,2020-01-03 04:00:00
2020,1,3,5,0.0,0.0,0.0,23.02,95.29,0.0,1.58,2020-01-03 05:00:00
2020,1,3,6,6.3,0.0,7.73,22.77,92.82,0.0,2.0,2020-01-03 06:00:00
2020,1,3,7,102.93,23.11,85.47,23.32,85.17,0.0,2.46,2020-01-03 07:00:00
2020,1,3,8,285.52,179.96,189.61,24.61,74.06,0.0,2.5,2020-01-03 08:00:00
2020,1,3,9,474.5,388.95,237.56,26.33,61.65,0.0,2.66,2020-01-03 09:00:00
2020,1,3,10,640.95,491.66,322.0,28.23,51.86,0.0,2.73,2020-01-03 10:00:00
2020,1,3,11,750.47,678.39,381.48,29.78,47.15,0.0,2.54,2020-01-03 11:00:00
2020,1,3,12,798.95,407.92,395.06,30.87,44.11,0.0,2.26,2020-01-03 12:00:00
2020,1,3,13,757.75,384.09,368.76,31.57,42.51,0.0,1.9,2020-01-03 13:00:00
2020,1,3,14,668.97,583.98,249.79,31.89,42.67,0.0,1.47,2020-01-03 14:00:00
2020,1,3,15,472.38,256.49,277.64,32.13,44.15,0.0,0.98,2020-01-03 15:00:00
2020,1,3,16,267.4,211.89,160.28,32.75,43.77,0.0,0.81,2020-01-03 16:00:00
2020,1,3,17,86.95,43.81,73.89,31.37,51.43,0.0,0.53,2020-01-03 17:00:00
2020,1,3,18,2.92,0.0,5.43,29.49,57.2,0.0,0.68,2020-01-03 18:00:00
2020,1,3,19,0.0,0.0,0.0,27.45,66.35,0.0,1.49,2020-01-03 19:00:00
2020,1,3,20,0.0,0.0,0.0,25.81,74.89,0.0,1.63,2020-01-03 20:00:00
2020,1,3,21,0.0,0.0,0.0,25.21,76.8,0.0,1.48,2020-01-03 21:00:00
2020,1,3,22,0.0,0.0,0.0,25.02,78.35,0.0,1.4,2020-01-03 22:00:00
2020,1,3,23,0.0,0.0,0.0,24.66,81.0,0.0,1.3,2020-01-03 23:00:00
2020,1,4,0,0.0,0.0,0.0,24.33,82.9,0.0,1.27,2020-01-04 00:00:00
2020,1,4,1,0.0,0.0,0.0,24.16,82.77,0.0,1.28,2020-01-04 01:00:00
2020,1,4,2,0.0,0.0,0.0,23.78,83.81,0.0,1.28,2020-01-04 02:00:00
2020,1,4,3,0.0,0.0,0.0,22.92,88.28,0.0,1.44,2020-01-04 03:00:00
2020,1,4,4,0.0,0.0,0.0,22.0,92.48,0.0,1.49,2020-01-04 04:00:00
2020,1,4,5,0.0,0.0,0.0,21.49,92.92,0.0,1.59,2020-01-04 05:00:00
2020,1,4,6,6.2,0.0,8.49,21.26,90.93,0.0,1.83,2020-01-04 06:00:00
2020,1,4,7,107.55,66.75,88.01,22.22,82.69,0.0,2.26,2020-01-04 07:00:00
2020,1,4,8,302.45,248.34,176.76,24.02,72.13,0.0,2.11,2020-01-04 08:00:00
2020,1,4,9,497.73,311.59,268.5,26.51,59.87,0.0,2.28,2020-01-04 09:00:00
2020,1,4,10,667.42,373.58,305.43,28.58,53.26,0.0,2.35,2020-01-04 10:00:00
2020,1,4,11,767.17,397.98,346.4,30.03,50.07,0.0,2.24,2020-01-04 11:00:00
2020,1,4,12,804.17,395.84,392.21,31.05,47.28,0.0,2.0,2020-01-04 12:00:00
2020,1,4,13,783.53,457.69,336.66,31.75,45.24,0.0,1.69,2020-01-04 13:00:00
2020,1,4,14,667.9,406.03,317.57,31.96,44.84,0.0,1.35,2020-01-04 14:00:00
2020,1,4,15,497.27,385.96,229.4,32.0,45.58,0.0,1.03,2020-01-04 15:00:00
2020,1,4,16,274.2,294.26,142.22,32.75,44.26,0.0,0.86,2020-01-04 16:00:00
2020,1,4,17,92.03,72.33,67.53,30.82,53.32,0.0,0.56,2020-01-04 17:00:00
2020,1,4,18,3.2,0.0,5.16,28.78,59.68,0.0,1.19,2020-01-04 18:00:00
2020,1,4,19,0.0,0.0,0.0,26.34,72.1,0.0,1.67,2020-01-04 19:00:00
2020,1,4,20,0.0,0.0,0.0,25.36,76.23,0.0,1.7,2020-01-04 20:00:00
2020,1,4,21,0.0,0.0,0.0,24.91,79.79,0.0,1.5,2020-01-04 21:00:00
2020,1,4,22,0.0,0.0,0.0,24.97,79.67,0.0,1.19,2020-01-04 22:00:00
2020,1,4,23,0.0,0.0,0.0,25.39,77.28,0.0,0.49,2020-01-04 23:00:00
2020,1,5,0,0.0,0.0,0.0,25.06,78.79,0.0,0.62,2020-01-05 00:00:00
2020,1,5,1,0.0,0.0,0.0,23.92,84.89,0.0,1.35,2020-01-05 01:00:00
2020,1,5,2,0.0,0.0,0.0,22.81,90.57,0.0,1.64,2020-01-05 02:00:00
2020,1,5,3,0.0,0.0,0.0,22.29,90.84,0.0,1.79,2020-01-05 03:00:00
2020,1,5,4,0.0,0.0,0.0,21.87,90.33,0.0,1.84,2020-01-05 04:00:00
2020,1,5,5,0.0,0.0,0.0,21.44,89.75,0.0,1.86,2020-01-05 05:00:00
2020,1,5,6,6.3,0.0,7.74,21.2,89.39,0.0,1.81,2020-01-05 06:00:00
2020,1,5,7,111.15,60.39,90.45,22.22,82.34,0.0,2.14,2020-01-05 07:00:00
2020,1,5,8,311.67,194.48,272.61,23.86,72.94,0.0,2.07,2020-01-05 08:00:00
2020,1,5,9,503.3,337.7,248.78,25.99,61.02,0.0,2.34,2020-01-05 09:00:00
2020,1,5,10,664.53,350.64,392.67,28.33,51.35,0.0,2.42,2020-01-05 10:00:00
2020,1,5,11,761.03,390.04,331.89,30.13,46.68,0.0,2.13,2020-01-05 11:00:00
2020,1,5,12,813.15,462.68,360.93,31.33,43.71,0.0,1.76,2020-01-05 12:00:00
2020,1,5,13,746.33,378.84,338.6,31.97,42.26,0.0,1.4,2020-01-05 13:00:00
2020,1,5,14,655.47,375.18,347.51,32.18,42.44,0.0,1.04,2020-01-05 14:00:00
2020,1,5,15,468.48,308.76,230.58,32.07,44.17,0.0,0.76,2020-01-05 15:00:00
2020,1,5,16,270.1,206.51,174.48,32.85,44.2,0.0,0.56,2020-01-05 16:00:00
2020,1,5,17,92.22,44.54,80.42,30.78,54.66,0.0,0.29,2020-01-05 17:00:00
2020,1,5,18,3.5,0.0,5.25,27.83,66.79,0.0,1.46,2020-01-05 18:00:00
2020,1,5,19,0.0,0.0,0.0,25.51,77.64,0.0,1.84,2020-01-05 19:00:00
2020,1,5,20,0.0,0.0,0.0,24.69,82.25,0.0,1.96,2020-01-05 20:00:00
2020,1,5,21,0.0,0.0,0.0,24.24,85.99,0.0,1.82,2020-01-05 21:00:00
2020,1,5,22,0.0,0.0,0.0,24.08,87.45,0.0,1.43,2020-01-05 22:00:00
2020,1,5,23,0.0,0.0,0.0,24.13,87.29,0.0,1.23,2020-01-05 23:00:00
2020,1,6,0,0.0,0.0,0.0,24.23,86.37,0.0,0.96,2020-01-06 00:00:00
2020,1,6,1,0.0,0.0,0.0,24.21,85.8,0.0,0.82,2020-01-06 01:00:00
2020,1,6,2,0.0,0.0,0.0,24.13,85.13,0.0,0.8,2020-01-06 02:00:00
2020,1,6,3,0.0,0.0,0.0,23.91,84.84,0.0,0.84,2020-01-06 03:00:00
2020,1,6,4,0.0,0.0,0.0,23.31,86.83,0.0,1.13,2020-01-06 04:00:00
2020,1,6,5,0.0,0.0,0.0,22.28,91.82,0.01,1.5,2020-01-06 05:00:00
2020,1,6,6,5.03,0.0,7.3,21.9,92.0,0.01,1.61,2020-01-06 06:00:00
2020,1,6,7,93.47,20.56,79.7,23.11,82.24,0.0,2.2,2020-01-06 07:00:00
2020,1,6,8,254.82,92.46,176.55,24.77,75.02,0.01,1.99,2020-01-06 08:00:00
2020,1,6,9,406.67,150.09,238.85,27.26,68.56,0.0,1.58,2020-01-06 09:00:00
2020,1,6,10,594.97,285.82,295.42,29.06,62.73,0.0,1.22,2020-01-06 10:00:00
2020,1,6,11,692.15,252.38,334.17,30.46,57.48,0.0,1.02,2020-01-06 11:00:00
2020,1,6,12,708.47,209.37,377.49,31.57,53.49,0.0,0.83,2020-01-06 12:00:00
2020,1,6,13,657.12,144.99,439.72,32.29,50.56,0.0,0.66,2020-01-06 13:00:00
2020,1,6,14,574.3,184.51,308.81,32.46,49.64,0.0,0.5,2020-01-06 14:00:00
2020,1,6,15,410.38,166.11,246.44,32.06,51.9,0.0,0.28,2020-01-06 15:00:00
2020,1,6,16,247.3,102.03,180.03,32.06,61.86,0.0,0.19,2020-01-06 16:00:00
2020,1,6,17,82.78,8.6,69.98,29.6,73.92,0.01,0.46,2020-01-06 17:00:00
2020,1,6,18,3.38,0.0,5.44,27.07,78.98,0.01,1.37,2020-01-06 18:00:00
2020,1,6,19,0.0,0.0,0.0,25.51,85.12,0.01,1.74,2020-01-06 19:00:00
2020,1,6,20,0.0,0.0,0.0,24.9,87.54,0.01,1.76,2020-01-06 20:00:00
2020,1,6,21,0.0,0.0,0.0,24.57,90.33,0.01,1.64,2020-01-06 21:00:00
2020,1,6,22,0.0,0.0,0.0,24.53,91.37,0.02,1.56,2020-01-06 22:00:00
2020,1,6,23,0.0,0.0,0.0,24.86,89.02,0.02,1.17,2020-01-06 23:00:00
2020,1,7,0,0.0,0.0,0.0,24.75,89.03,0.01,1.02,2020-01-07 00:00:00
2020,1,7,1,0.0,0.0,0.0,23.86,93.01,0.03,1.39,2020-01-07 01:00:00
2020,1,7,2,0.0,0.0,0.0,23.21,95.25,0.03,1.49,2020-01-07 02:00:00
2020,1,7,3,0.0,0.0,0.0,23.03,93.04,0.04,1.83,2020-01-07 03:00:00
2020,1,7,4,0.0,0.0,0.0,22.66,91.63,0.04,1.72,2020-01-07 04:00:00
2020,1,7,5,0.0,0.0,0.0,22.28,91.9,0.03,1.49,2020-01-07 05:00:00
2020,1,7,6,5.1,0.0,6.38,22.15,91.84,0.02,1.43,2020-01-07 06:00:00
2020,1,7,7,92.07,14.01,88.08,23.23,85.43,0.01,1.62,2020-01-07 07:00:00
2020,1,7,8,278.05,121.83,196.12,24.7,77.6,0.0,1.61,2020-01-07 08:00:00
2020,1,7,9,461.52,223.17,280.92,27.0,66.87,0.0,2.0,2020-01-07 09:00:00
2020,1,7,10,643.95,302.28,397.72,29.33,57.7,0.0,1.9,2020-01-07 10:00:00
2020,1,7,11,733.6,325.16,442.92,31.22,51.73,0.0,1.48,2020-01-07 11:00:00
2020,1,7,12,790.03,352.06,407.83,32.58,47.89,0.0,1.03,2020-01-07 12:00:00
2020,1,7,13,724.65,279.81,394.54,33.48,45.17,0.0,0.74,2020-01-07 13:00:00
2020,1,7,14,616.03,357.34,280.75,33.81,44.55,0.0,0.45,2020-01-07 14:00:00
2020,1,7,15,452.55,241.35,256.42,33.5,47.25,0.0,0.17,2020-01-07 15:00:00
2020,1,7,16,272.7,158.61,203.37,33.97,50.93,0.0,0.24,2020-01-07 16:00:00
2020,1,7,17,87.0,19.93,85.81,31.86,61.57,0.0,0.43,2020-01-07 17:00:00
2020,1,7,18,3.62,0.0,5.54,28.43,76.37,0.0,1.61,2020-01-07 18:00:00
2020,1,7,19,0.0,0.0,0.0,26.77,81.33,0.0,2.12,2020-01-07 19:00:00
2020,1,7,20,0.0,0.0,0.0,26.1,84.92,0.0,2.08,2020-01-07 20:00:00
2020,1,7,21,0.0,0.0,0.0,25.62,89.48,0.0,1.75,2020-01-07 21:00:00
2020,1,7,22,0.0,0.0,0.0,25.2,92.93,0.0,1.47,2020-01-07 22:00:00
2020,1,7,23,0.0,0.0,0.0,24.84,94.9,0.0,1.22,2020-01-07 23:00:00
2020,1,8,0,0.0,0.0,0.0,24.79,94.26,0.0,1.07,2020-01-08 00:00:00
2020,1,8,1,0.0,0.0,0.0,24.91,92.66,0.0,0.66,2020-01-08 01:00:00
2020,1,8,2,0.0,0.0,0.0,24.91,91.66,0.0,0.17,2020-01-08 02:00:00
2020,1,8,3,0.0,0.0,0.0,24.67,91.94,0.01,0.36,2020-01-08 03:00:00
2020,1,8,4,0.0,0.0,0.0,24.41,92.34,0.01,0.8,2020-01-08 04:00:00
2020,1,8,5,0.0,0.0,0.0,23.95,93.86,0.01,1.14,2020-01-08 05:00:00
2020,1,8,6,5.2,0.0,8.11,23.53,96.0,0.01,1.28,2020-01-08 06:00:00
2020,1,8,7,94.97,22.65,97.72,24.76,90.87,0.01,1.39,2020-01-08 07:00:00
2020,1,8,8,285.08,165.71,194.67,26.57,81.29,0.01,1.03,2020-01-08 08:00:00
2020,1,8,9,471.05,257.67,270.53,28.67,69.41,0.01,0.53,2020-01-08 09:00:00
2020,1,8,10,638.72,340.04,364.87,30.43,60.69,0.0,0.16,2020-01-08 10:00:00
2020,1,8,11,738.17,349.49,352.44,31.87,55.34,0.0,0.03,2020-01-08 11:00:00
2020,1,8,12,821.17,538.99,304.84,32.92,51.42,0.01,0.14,2020-01-08 12:00:00
2020,1,8,13,775.72,513.58,278.03,33.5,48.9,0.01,0.34,2020-01-08 13:00:00
2020,1,8,14,685.78,501.39,270.96,33.46,48.72,0.01,0.67,2020-01-08 14:00:00
2020,1,8,15,522.17,465.34,239.54,32.75,52.55,0.01,1.22,2020-01-08 15:00:00
2020,1,8,16,317.52,295.01,204.91,31.88,60.7,0.0,1.5,2020-01-08 16:00:00
2020,1,8,17,114.6,129.76,91.55,29.67,73.25,0.0,1.66,2020-01-08 17:00:00
2020,1,8,18,4.57,0.0,6.34,27.15,84.47,0.0,2.02,2020-01-08 18:00:00
2020,1,8,19,0.0,0.0,0.0,26.48,86.8,0.0,2.22,2020-01-08 19:00:00
2020,1,8,20,0.0,0.0,0.0,25.87,91.11,0.0,1.93,2020-01-08 20:00:00
2020,1,8,21,0.0,0.0,0.0,25.39,94.27,0.0,1.54,2020-01-08 21:00:00
2020,1,8,22,0.0,0.0,0.0,25.01,96.25,0.0,1.26,2020-01-08 22:00:00
2020,1,8,23,0.0,0.0,0.0,24.77,97.02,0.0,1.08,2020-01-08 23:00:00
2020,1,9,0,0.0,0.0,0.0,24.65,96.91,0.01,1.1,2020-01-09 00:00:00
2020,1,9,1,0.0,0.0,0.0,24.61,96.22,0.01,1.06,2020-01-09 01:00:00
2020,1,9,2,0.0,0.0,0.0,24.67,95.0,0.01,0.82,2020-01-09 02:00:00
2020,1,9,3,0.0,0.0,0.0,24.82,93.2,0.01,0.41,2020-01-09 03:00:00
2020,1,9,4,0.0,0.0,0.0,24.82,91.62,0.01,0.25,2020-01-09 04:00:00
2020,1,9,5,0.0,0.0,0.0,24.64,91.13,0.01,0.6,2020-01-09 05:00:00
2020,1,9,6,5.62,0.0,8.94,24.26,92.61,0.01,0.9,2020-01-09 06:00:00
2020,1,9,7,111.35,74.27,77.98,25.25,89.95,0.01,0.91,2020-01-09 07:00:00
2020,1,9,8,299.92,290.42,175.48,27.03,79.95,0.0,0.44,2020-01-09 08:00:00
2020,1,9,9,505.33,426.34,203.35,28.85,70.14,0.0,0.19,2020-01-09 09:00:00
2020,1,9,10,684.97,412.4,290.14,30.0,64.71,0.01,0.23,2020-01-09 10:00:00
2020,1,9,11,792.38,456.2,329.91,31.29,59.8,0.01,0.42,2020-01-09 11:00:00
2020,1,9,12,756.28,368.92,330.22,32.19,56.09,0.03,0.61,2020-01-09 12:00:00
2020,1,9,13,669.65,302.85,311.18,32.32,55.38,0.04,0.95,2020-01-09 13:00:00
2020,1,9,14,558.83,183.27,342.67,31.97,57.21,0.05,1.46,2020-01-09 14:00:00
2020,1,9,15,387.7,102.21,241.89,31.14,62.87,0.04,2.04,2020-01-09 15:00:00
2020,1,9,16,215.32,42.21,164.19,29.77,71.28,0.08,2.4,2020-01-09 16:00:00
2020,1,9,17,75.68,10.47,59.97,28.02,81.04,0.1,2.45,2020-01-09 17:00:00
2020,1,9,18,3.75,0.0,6.05,26.64,88.07,0.09,2.36,2020-01-09 18:00:00
2020,1,9,19,0.0,0.0,0.0,26.08,91.18,0.09,2.16,2020-01-09 19:00:00
2020,1,9,20,0.0,0.0,0.0,25.65,93.84,0.14,1.77,2020-01-09 20:00:00
2020,1,9,21,0.0,0.0,0.0,25.36,95.64,0.12,1.46,2020-01-09 21:00:00
2020,1,9,22,0.0,0.0,0.0,25.16,96.6,0.12,1.32,2020-01-09 22:00:00
2020,1,9,23,0.0,0.0,0.0,25.07,96.71,0.18,1.35,2020-01-09 23:00:00
2020,1,10,0,0.0,0.0,0.0,25.01,96.79,0.19,1.32,2020-01-10 00:00:00
2020,1,10,1,0.0,0.0,0.0,24.96,96.84,0.21,1.31,2020-01-10 01:00:00
2020,1,10,2,0.0,0.0,0.0,24.95,96.77,0.23,1.34,2020-01-10 02:00:00
2020,1,10,3,0.0,0.0,0.0,24.9,97.01,0.24,1.42,2020-01-10 03:00:00
2020,1,10,4,0.0,0.0,0.0,24.79,97.52,0.24,1.37,2020-01-10 04:00:00
2020,1,10,5,0.0,0.0,0.0,24.56,98.35,0.26,1.28,2020-01-10 05:00:00
2020,1,10,6,4.07,0.0,6.42,24.54,98.17,0.19,1.28,2020-01-10 06:00:00
2020,1,10,7,76.57,9.76,80.52,25.4,95.28,0.22,1.3,2020-01-10 07:00:00
2020,1,10,8,227.6,69.94,179.62,26.42,89.24,0.19,1.57,2020-01-10 08:00:00
2020,1,10,9,387.0,143.67,256.71,27.48,81.41,0.18,1.78,2020-01-10 09:00:00
2020,1,10,10,539.2,193.51,314.54,28.45,74.47,0.16,1.61,2020-01-10 10:00:00
2020,1,10,11,626.47,118.39,393.91,29.4,68.87,0.2,1.41,2020-01-10 11:00:00
2020,1,10,12,774.78,428.16,343.59,30.09,65.54,0.24,1.28,2020-01-10 12:00:00
2020,1,10,13,708.22,330.51,355.07,30.23,64.73,0.26,1.29,2020-01-10 13:00:00
2020,1,10,14,615.62,271.05,298.88,29.52,68.83,0.23,1.41,2020-01-10 14:00:00
2020,1,10,15,388.2,235.3,203.37,28.83,74.66,0.25,1.63,2020-01-10 15:00:00
2020,1,10,16,247.55,152.54,162.22,27.91,79.9,0.22,1.8,2020-01-10 16:00:00
2020,1,10,17,81.82,31.73,68.4,26.65,87.14,0.2,1.74,2020-01-10 17:00:00
2020,1,10,18,3.88,0.0,6.53,25.72,91.26,0.23,1.74,2020-01-10 18:00:00
2020,1,10,19,0.0,0.0,0.0,25.37,92.9,0.24,1.68,2020-01-10 19:00:00
2020,1,10,20,0.0,0.0,0.0,25.08,94.77,0.26,1.49,2020-01-10 20:00:00
2020,1,10,21,0.0,0.0,0.0,24.86,95.89,0.28,1.39,2020-01-10 21:00:00
2020,1,10,22,0.0,0.0,0.0,24.68,96.42,0.28,1.32,2020-01-10 22:00:00
2020,1,10,23,0.0,0.0,0.0,24.43,97.2,0.27,1.28,2020-01-10 23:00:00
2020,1,11,0,0.0,0.0,0.0,24.16,98.03,0.27,1.28,2020-01-11 00:00:00
2020,1,11,1,0.0,0.0,0.0,23.95,98.74,0.0,1.25,2020-01-11 01:00:00
2020,1,11,2,0.0,0.0,0.0,23.84,98.94,0.0,1.24,2020-01-11 02:00:00
2020,1,11,3,0.0,0.0,0.0,23.82,98.69,0.0,1.19,2020-01-11 03:00:00
2020,1,11,4,0.0,0.0,0.0,23.83,97.96,0.0,1.19,2020-01-11 04:00:00
2020,1,11,5,0.0,0.0,0.0,23.91,96.83,0.0,1.15,2020-01-11 05:00:00
2020,1,11,6,4.72,0.0,7.64,24.0,96.35,0.0,1.03,2020-01-11 06:00:00
2020,1,11,7,80.38,22.03,64.21,25.57,93.07,0.0,0.78,2020-01-11 07:00:00
2020,1,11,8,237.62,69.64,183.53,27.22,80.86,0.0,1.22,2020-01-11 08:00:00
2020,1,11,9,413.73,113.96,234.48,28.63,72.39,0.0,1.39,2020-01-11 09:00:00
2020,1,11,10,544.88,357.96,284.9,29.63,67.28,0.0,1.44,2020-01-11 10:00:00
2020,1,11,11,677.72,214.06,457.19,30.39,63.74,0.0,1.47,2020-01-11 11:00:00
2020,1,11,12,666.88,105.09,394.15,30.89,61.5,0.0,1.51,2020-01-11 12:00:00
2020,1,11,13,651.95,251.11,349.58,31.13,60.36,0.0,1.61,2020-01-11 13:00:00
2020,1,11,14,563.17,164.91,304.82,31.11,60.14,0.0,1.71,2020-01-11 14:00:00
2020,1,11,15,404.42,171.5,220.3,30.54,63.17,0.0,1.97,2020-01-11 15:00:00
2020,1,11,16,254.5,149.22,173.57,29.52,69.39,0.0,2.11,2020-01-11 16:00:00
2020,1,11,17,88.2,40.85,67.26,27.83,80.3,0.0,1.97,2020-01-11 17:00:00
2020,1,11,18,4.53,0.0,7.11,26.15,89.01,0.0,1.9,2020-01-11 18:00:00
2020,1,11,19,0.0,0.0,0.0,25.62,91.2,0.0,1.92,2020-01-11 19:00:00
2020,1,11,20,0.0,0.0,0.0,25.25,93.53,0.0,1.73,2020-01-11 20:00:00
2020,1,11,21,0.0,0.0,0.0,24.93,95.61,0.0,1.52,2020-01-11 21:00:00
2020,1,11,22,0.0,0.0,0.0,24.75,96.58,0.0,1.36,2020-01-11 22:00:00
2020,1,11,23,0.0,0.0,0.0,24.58,97.09,0.0,1.28,2020-01-11 23:00:00
2020,1,12,0,0.0,0.0,0.0,24.39,97.4,0.0,1.2,2020-01-12 00:00:00
2020,1,12,1,0.0,0.0,0.0,24.18,97.22,0.0,1.29,2020-01-12 01:00:00
2020,1,12,2,0.0,0.0,0.0,24.02,97.16,0.0,1.34,2020-01-12 02:00:00
2020,1,12,3,0.0,0.0,0.0,24.0,96.42,0.0,1.32,2020-01-12 03:00:00
2020,1,12,4,0.0,0.0,0.0,24.1,95.35,0.0,1.19,2020-01-12 04:00:00
2020,1,12,5,0.0,0.0,0.0,24.27,93.7,0.0,1.03,2020-01-12 05:00:00
2020,1,12,6,4.3,0.0,7.27,24.29,93.19,0.0,0.95,2020-01-12 06:00:00
2020,1,12,7,93.4,68.45,71.41,25.53,90.67,0.0,0.9,2020-01-12 07:00:00
2020,1,12,8,268.98,231.47,157.3,27.27,78.54,0.0,1.2,2020-01-12 08:00:00
2020,1,12,9,477.65,380.09,211.29,28.98,70.04,0.0,1.45,2020-01-12 09:00:00
2020,1,12,10,658.83,433.2,282.41,30.39,63.73,0.0,1.34,2020-01-12 10:00:00
2020,1,12,11,744.12,367.32,345.52,31.72,58.32,0.0,1.02,2020-01-12 11:00:00
2020,1,12,12,809.58,459.92,321.47,32.89,52.7,0.0,0.69,2020-01-12 12:00:00
2020,1,12,13,741.5,433.21,290.59,33.58,49.08,0.0,0.41,2020-01-12 13:00:00
