YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,PRECTOTCORR,WS10M,datetime
2020,1,1,0,0.0,0.0,0.0,19.53,22.81,0.0,5.19,2020-01-01 00:00:00
2020,1,1,1,0.0,0.0,0.0,18.66,24.0,0.0,5.14,2020-01-01 01:00:00
2020,1,1,2,0.0,0.0,0.0,17.88,25.2,0.0,5.12,2020-01-01 02:00:00
2020,1,1,3,0.0,0.0,0.0,17.17,26.52,0.0,5.18,2020-01-01 03:00:00
2020,1,1,4,0.0,0.0,0.0,16.5,27.93,0.0,5.24,2020-01-01 04:00:00
2020,1,1,5,0.0,0.0,0.0,15.89,29.4,0.0,5.28,2020-01-01 05:00:00
2020,1,1,6,15.75,0.0,18.5,15.61,30.56,0.0,5.59,2020-01-01 06:00:00
2020,1,1,7,161.5,119.53,108.12,17.45,27.6,0.0,6.11,2020-01-01 07:00:00
2020,1,1,8,379.3,294.23,227.06,21.26,21.0,0.0,7.09,2020-01-01 08:00:00
2020,1,1,9,592.97,419.79,308.01,24.95,15.82,0.0,7.75,2020-01-01 09:00:00
2020,1,1,10,721.28,408.77,355.29,27.77,13.22,0.0,6.89,2020-01-01 10:00:00
2020,1,1,11,807.62,405.5,399.95,30.09,11.62,0.0,5.82,2020-01-01 11:00:00
2020,1,1,12,896.55,717.87,264.2,31.78,10.97,0.0,4.88,2020-01-01 12:00:00
2020,1,1,13,824.38,1036.96,178.45,32.7,10.94,0.0,4.3,2020-01-01 13:00:00
2020,1,1,14,680.67,671.1,243.19,32.88,11.1,0.0,4.16,2020-01-01 14:00:00
2020,1,1,15,473.02,634.17,158.08,32.34,11.5,0.0,4.29,2020-01-01 15:00:00
2020,1,1,16,244.3,385.48,128.63,31.09,12.31,0.0,4.53,2020-01-01 16:00:00
2020,1,1,17,36.8,37.12,35.55,27.02,15.71,0.0,3.41,2020-01-01 17:00:00
2020,1,1,18,0.0,0.0,0.0,24.72,17.53,0.0,4.59,2020-01-01 18:00:00
2020,1,1,19,0.0,0.0,0.0,24.21,17.68,0.0,6.62,2020-01-01 19:00:00
2020,1,1,20,0.0,0.0,0.0,22.77,19.02,0.0,7.66,2020-01-01 20:00:00
2020,1,1,21,0.0,0.0,0.0,21.33,20.29,0.0,7.8,2020-01-01 21:00:00
2020,1,1,22,0.0,0.0,0.0,19.96,21.36,0.0,7.25,2020-01-01 22:00:00
2020,1,1,23,0.0,0.0,0.0,18.75,22.02,0.0,7.24,2020-01-01 23:00:00
2020,1,2,0,0.0,0.0,0.0,17.59,23.05,0.0,7.03,2020-01-02 00:00:00
2020,1,2,1,0.0,0.0,0.0,16.53,24.47,0.0,6.7,2020-01-02 01:00:00
2020,1,2,2,0.0,0.0,0.0,15.55,26.04,0.0,6.84,2020-01-02 02:00:00
2020,1,2,3,0.0,0.0,0.0,14.63,27.64,0.0,7.41,2020-01-02 03:00:00
2020,1,2,4,0.0,0.0,0.0,13.74,29.1,0.0,7.83,2020-01-02 04:00:00
2020,1,2,5,0.0,0.0,0.0,12.97,29.9,0.0,7.44,2020-01-02 05:00:00
2020,1,2,6,16.5,0.0,22.53,12.56,29.68,0.0,6.83,2020-01-02 06:00:00
2020,1,2,7,168.27,145.22,144.03,13.79,25.15,0.0,7.79,2020-01-02 07:00:00
2020,1,2,8,385.15,321.01,239.4,16.33,19.2,0.0,8.21,2020-01-02 08:00:00
2020,1,2,9,602.67,386.99,326.65,19.09,15.57,0.0,7.98,2020-01-02 09:00:00
2020,1,2,10,773.28,559.43,343.48,21.57,13.29,0.0,7.33,2020-01-02 10:00:00
2020,1,2,11,863.25,627.25,292.37,24.01,11.66,0.0,6.31,2020-01-02 11:00:00
2020,1,2,12,853.75,579.92,309.01,26.08,10.66,0.0,5.43,2020-01-02 12:00:00
2020,1,2,13,791.78,565.72,348.44,27.52,10.21,0.0,4.97,2020-01-02 13:00:00
2020,1,2,14,651.5,566.24,227.43,28.17,10.23,0.0,4.75,2020-01-02 14:00:00
2020,1,2,15,454.3,455.25,196.24,28.02,10.64,0.0,4.72,2020-01-02 15:00:00
2020,1,2,16,234.15,391.93,115.51,26.99,11.43,0.0,4.76,2020-01-02 16:00:00
2020,1,2,17,34.22,21.38,31.29,23.24,14.57,0.0,3.23,2020-01-02 17:00:00
2020,1,2,18,0.0,0.0,0.0,20.76,16.65,0.0,3.57,2020-01-02 18:00:00
2020,1,2,19,0.0,0.0,0.0,20.04,16.89,0.0,4.09,2020-01-02 19:00:00
2020,1,2,20,0.0,0.0,0.0,19.28,17.24,0.0,4.58,2020-01-02 20:00:00
2020,1,2,21,0.0,0.0,0.0,18.28,17.98,0.0,4.65,2020-01-02 21:00:00
2020,1,2,22,0.0,0.0,0.0,17.4,18.7,0.0,4.8,2020-01-02 22:00:00
2020,1,2,23,0.0,0.0,0.0,16.71,19.29,0.0,5.23,2020-01-02 23:00:00
2020,1,3,0,0.0,0.0,0.0,16.05,20.03,0.0,5.53,2020-01-03 00:00:00
2020,1,3,1,0.0,0.0,0.0,15.4,21.14,0.0,5.57,2020-01-03 01:00:00
2020,1,3,2,0.0,0.0,0.0,14.86,22.99,0.0,5.48,2020-01-03 02:00:00
2020,1,3,3,0.0,0.0,0.0,14.38,25.7,0.0,5.35,2020-01-03 03:00:00
2020,1,3,4,0.0,0.0,0.0,13.92,28.54,0.0,5.16,2020-01-03 04:00:00
2020,1,3,5,0.0,0.0,0.0,13.47,30.9,0.0,5.07,2020-01-03 05:00:00
2020,1,3,6,15.27,0.85,20.89,13.29,31.79,0.0,5.3,2020-01-03 06:00:00
2020,1,3,7,131.32,99.3,100.69,14.85,27.55,0.0,6.84,2020-01-03 07:00:00
2020,1,3,8,259.52,236.37,169.41,17.41,22.0,0.0,7.68,2020-01-03 08:00:00
2020,1,3,9,452.08,29.31,310.88,20.3,18.42,0.0,7.23,2020-01-03 09:00:00
2020,1,3,10,647.65,164.04,418.34,23.2,15.75,0.0,6.79,2020-01-03 10:00:00
2020,1,3,11,813.95,460.75,380.6,25.78,13.81,0.0,6.39,2020-01-03 11:00:00
2020,1,3,12,707.9,146.01,424.76,27.69,12.95,0.0,6.1,2020-01-03 12:00:00
2020,1,3,13,718.47,353.01,402.02,28.82,12.93,0.0,5.75,2020-01-03 13:00:00
2020,1,3,14,567.88,311.47,275.23,29.36,13.13,0.0,5.47,2020-01-03 14:00:00
2020,1,3,15,372.75,220.82,236.98,29.14,13.87,0.0,5.4,2020-01-03 15:00:00
2020,1,3,16,183.88,83.89,158.8,28.15,15.22,0.0,5.28,2020-01-03 16:00:00
2020,1,3,17,28.17,0.5,31.97,24.86,19.27,0.0,3.5,2020-01-03 17:00:00
2020,1,3,18,0.0,0.0,0.0,22.61,22.65,0.0,3.86,2020-01-03 18:00:00
2020,1,3,19,0.0,0.0,0.0,22.07,23.96,0.0,4.81,2020-01-03 19:00:00
2020,1,3,20,0.0,0.0,0.0,21.43,25.42,0.0,5.84,2020-01-03 20:00:00
2020,1,3,21,0.0,0.0,0.0,20.25,27.53,0.0,5.92,2020-01-03 21:00:00
2020,1,3,22,0.0,0.0,0.0,19.27,28.98,0.0,6.08,2020-01-03 22:00:00
2020,1,3,23,0.0,0.0,0.0,18.36,29.86,0.0,6.08,2020-01-03 23:00:00
2020,1,4,0,0.0,0.0,0.0,17.45,30.75,0.0,6.02,2020-01-04 00:00:00
2020,1,4,1,0.0,0.0,0.0,16.6,31.86,0.0,5.98,2020-01-04 01:00:00
2020,1,4,2,0.0,0.0,0.0,15.87,33.12,0.0,5.88,2020-01-04 02:00:00
2020,1,4,3,0.0,0.0,0.0,15.25,34.2,0.0,5.69,2020-01-04 03:00:00
2020,1,4,4,0.0,0.0,0.0,14.73,35.28,0.0,5.5,2020-01-04 04:00:00
2020,1,4,5,0.0,0.0,0.0,14.28,36.15,0.0,5.38,2020-01-04 05:00:00
2020,1,4,6,14.73,0.48,17.75,14.07,36.58,0.0,5.53,2020-01-04 06:00:00
2020,1,4,7,164.35,141.16,132.92,15.53,32.61,0.0,6.74,2020-01-04 07:00:00
2020,1,4,8,377.73,312.33,218.95,18.36,26.45,0.0,7.61,2020-01-04 08:00:00
2020,1,4,9,592.15,455.58,282.41,21.44,22.09,0.0,7.31,2020-01-04 09:00:00
2020,1,4,10,756.83,570.79,299.78,24.32,19.61,0.0,7.1,2020-01-04 10:00:00
2020,1,4,11,844.83,613.07,286.04,27.02,18.33,0.0,6.67,2020-01-04 11:00:00
2020,1,4,12,810.42,471.87,358.64,29.07,17.36,0.0,6.15,2020-01-04 12:00:00
2020,1,4,13,741.12,449.19,381.76,30.33,16.73,0.0,5.78,2020-01-04 13:00:00
2020,1,4,14,602.38,405.03,322.29,30.82,16.81,0.0,5.63,2020-01-04 14:00:00
2020,1,4,15,411.52,299.56,253.49,30.5,17.61,0.0,5.6,2020-01-04 15:00:00
2020,1,4,16,196.88,154.99,140.98,29.45,19.09,0.0,5.44,2020-01-04 16:00:00
2020,1,4,17,30.7,3.3,30.15,25.97,23.77,0.0,3.52,2020-01-04 17:00:00
2020,1,4,18,0.0,0.0,0.0,23.69,27.31,0.0,3.75,2020-01-04 18:00:00
2020,1,4,19,0.0,0.0,0.0,23.12,28.29,0.0,4.45,2020-01-04 19:00:00
2020,1,4,20,0.0,0.0,0.0,22.6,28.88,0.0,5.51,2020-01-04 20:00:00
2020,1,4,21,0.0,0.0,0.0,21.7,30.03,0.0,5.94,2020-01-04 21:00:00
2020,1,4,22,0.0,0.0,0.0,20.62,31.39,0.0,5.8,2020-01-04 22:00:00
2020,1,4,23,0.0,0.0,0.0,19.58,32.59,0.0,5.66,2020-01-04 23:00:00
2020,1,5,0,0.0,0.0,0.0,18.64,33.69,0.0,5.58,2020-01-05 00:00:00
2020,1,5,1,0.0,0.0,0.0,17.74,35.17,0.0,5.39,2020-01-05 01:00:00
2020,1,5,2,0.0,0.0,0.0,16.98,36.65,0.0,5.27,2020-01-05 02:00:00
2020,1,5,3,0.0,0.0,0.0,16.33,38.2,0.0,5.36,2020-01-05 03:00:00
2020,1,5,4,0.0,0.0,0.0,15.76,39.46,0.0,5.5,2020-01-05 04:00:00
2020,1,5,5,0.0,0.0,0.0,15.32,40.17,0.0,5.46,2020-01-05 05:00:00
2020,1,5,6,12.48,0.0,15.06,15.13,40.06,0.0,5.32,2020-01-05 06:00:00
2020,1,5,7,140.25,49.88,134.3,16.46,35.16,0.0,6.06,2020-01-05 07:00:00
2020,1,5,8,300.67,97.49,243.1,18.92,28.71,0.0,6.29,2020-01-05 08:00:00
2020,1,5,9,499.85,188.69,362.73,21.69,24.07,0.0,5.72,2020-01-05 09:00:00
2020,1,5,10,674.05,297.72,424.31,24.95,20.19,0.0,5.33,2020-01-05 10:00:00
2020,1,5,11,712.25,279.15,480.94,28.15,17.23,0.0,4.74,2020-01-05 11:00:00
2020,1,5,12,836.88,501.86,400.22,30.4,15.57,0.0,4.06,2020-01-05 12:00:00
2020,1,5,13,782.25,486.74,444.25,31.54,15.0,0.0,3.56,2020-01-05 13:00:00
2020,1,5,14,644.92,511.71,290.04,31.95,14.97,0.0,3.22,2020-01-05 14:00:00
2020,1,5,15,448.08,395.16,235.23,31.68,15.42,0.0,3.05,2020-01-05 15:00:00
2020,1,5,16,222.8,241.53,138.01,30.69,16.56,0.0,2.74,2020-01-05 16:00:00
2020,1,5,17,34.88,12.67,30.22,26.99,21.27,0.0,2.15,2020-01-05 17:00:00
2020,1,5,18,0.0,0.0,0.0,24.9,23.69,0.0,2.61,2020-01-05 18:00:00
2020,1,5,19,0.0,0.0,0.0,23.85,24.99,0.0,2.97,2020-01-05 19:00:00
2020,1,5,20,0.0,0.0,0.0,23.01,26.03,0.0,3.2,2020-01-05 20:00:00
2020,1,5,21,0.0,0.0,0.0,22.21,27.04,0.0,3.3,2020-01-05 21:00:00
2020,1,5,22,0.0,0.0,0.0,21.39,28.06,0.0,3.41,2020-01-05 22:00:00
2020,1,5,23,0.0,0.0,0.0,20.51,29.36,0.0,3.51,2020-01-05 23:00:00
2020,1,6,0,0.0,0.0,0.0,19.62,30.88,0.0,3.58,2020-01-06 00:00:00
2020,1,6,1,0.0,0.0,0.0,18.81,32.4,0.0,3.71,2020-01-06 01:00:00
2020,1,6,2,0.0,0.0,0.0,18.14,33.64,0.0,4.01,2020-01-06 02:00:00
2020,1,6,3,0.0,0.0,0.0,17.62,34.46,0.0,4.41,2020-01-06 03:00:00
2020,1,6,4,0.0,0.0,0.0,17.22,34.8,0.0,4.63,2020-01-06 04:00:00
2020,1,6,5,0.0,0.0,0.0,16.77,34.94,0.0,4.42,2020-01-06 05:00:00
2020,1,6,6,14.0,0.0,16.19,16.57,34.51,0.0,4.43,2020-01-06 06:00:00
2020,1,6,7,149.75,95.39,127.27,18.04,29.9,0.0,5.2,2020-01-06 07:00:00
2020,1,6,8,355.73,256.36,239.73,20.66,24.33,0.0,5.47,2020-01-06 08:00:00
2020,1,6,9,568.05,363.88,334.32,23.79,19.95,0.0,5.47,2020-01-06 09:00:00
2020,1,6,10,726.45,574.72,290.63,26.73,17.09,0.0,5.16,2020-01-06 10:00:00
2020,1,6,11,825.53,561.35,299.91,29.43,15.46,0.0,4.55,2020-01-06 11:00:00
2020,1,6,12,794.15,421.72,385.64,31.63,14.91,0.0,3.82,2020-01-06 12:00:00
2020,1,6,13,706.85,347.39,376.09,32.64,14.72,0.0,3.22,2020-01-06 13:00:00
2020,1,6,14,578.12,302.06,316.09,32.99,14.94,0.0,2.9,2020-01-06 14:00:00
2020,1,6,15,389.5,198.44,263.88,32.69,15.56,0.0,2.87,2020-01-06 15:00:00
2020,1,6,16,178.2,82.25,152.18,31.7,16.72,0.0,2.93,2020-01-06 16:00:00
2020,1,6,17,30.65,0.64,36.8,27.94,21.16,0.0,2.41,2020-01-06 17:00:00
2020,1,6,18,0.0,0.0,0.0,25.78,23.35,0.0,3.08,2020-01-06 18:00:00
2020,1,6,19,0.0,0.0,0.0,25.14,23.5,0.0,3.43,2020-01-06 19:00:00
2020,1,6,20,0.0,0.0,0.0,24.58,23.47,0.0,3.86,2020-01-06 20:00:00
2020,1,6,21,0.0,0.0,0.0,23.93,23.57,0.0,4.34,2020-01-06 21:00:00
2020,1,6,22,0.0,0.0,0.0,23.16,24.09,0.0,4.74,2020-01-06 22:00:00
2020,1,6,23,0.0,0.0,0.0,22.17,25.06,0.0,4.69,2020-01-06 23:00:00
2020,1,7,0,0.0,0.0,0.0,21.23,26.11,0.0,4.51,2020-01-07 00:00:00
2020,1,7,1,0.0,0.0,0.0,20.45,27.06,0.0,4.44,2020-01-07 01:00:00
2020,1,7,2,0.0,0.0,0.0,19.76,27.97,0.0,4.34,2020-01-07 02:00:00
2020,1,7,3,0.0,0.0,0.0,19.09,28.83,0.0,4.16,2020-01-07 03:00:00
2020,1,7,4,0.0,0.0,0.0,18.44,29.67,0.0,3.89,2020-01-07 04:00:00
2020,1,7,5,0.0,0.0,0.0,17.87,30.4,0.0,3.68,2020-01-07 05:00:00
2020,1,7,6,13.73,0.56,13.19,17.79,30.27,0.0,3.95,2020-01-07 06:00:00
2020,1,7,7,169.2,202.49,117.48,19.92,25.65,0.0,5.5,2020-01-07 07:00:00
2020,1,7,8,370.08,333.68,219.75,23.01,20.14,0.0,6.51,2020-01-07 08:00:00
2020,1,7,9,580.65,508.73,227.59,26.22,16.71,0.0,6.72,2020-01-07 09:00:00
2020,1,7,10,742.85,558.99,277.72,29.39,15.01,0.0,6.64,2020-01-07 10:00:00
2020,1,7,11,835.75,609.18,298.38,32.1,14.2,0.0,6.43,2020-01-07 11:00:00
2020,1,7,12,905.7,824.24,195.09,33.66,13.67,0.0,6.02,2020-01-07 12:00:00
2020,1,7,13,844.05,840.56,166.88,34.34,13.43,0.0,5.7,2020-01-07 13:00:00
2020,1,7,14,701.33,908.45,120.59,34.44,13.61,0.0,5.62,2020-01-07 14:00:00
2020,1,7,15,503.52,843.46,99.98,33.58,14.63,0.0,5.61,2020-01-07 15:00:00
2020,1,7,16,266.73,582.46,101.89,32.52,15.78,0.0,5.12,2020-01-07 16:00:00
2020,1,7,17,46.2,117.21,36.27,30.04,18.24,0.0,3.6,2020-01-07 17:00:00
2020,1,7,18,0.0,0.0,0.0,28.25,19.76,0.0,4.07,2020-01-07 18:00:00
2020,1,7,19,0.0,0.0,0.0,27.41,20.14,0.0,4.95,2020-01-07 19:00:00
2020,1,7,20,0.0,0.0,0.0,26.36,20.84,0.0,5.59,2020-01-07 20:00:00
2020,1,7,21,0.0,0.0,0.0,25.26,21.77,0.0,5.88,2020-01-07 21:00:00
2020,1,7,22,0.0,0.0,0.0,23.97,23.1,0.0,5.42,2020-01-07 22:00:00
2020,1,7,23,0.0,0.0,0.0,22.67,24.48,0.0,4.75,2020-01-07 23:00:00
2020,1,8,0,0.0,0.0,0.0,21.61,25.45,0.0,4.55,2020-01-08 00:00:00
2020,1,8,1,0.0,0.0,0.0,20.8,25.93,0.0,4.6,2020-01-08 01:00:00
2020,1,8,2,0.0,0.0,0.0,20.06,26.36,0.0,4.67,2020-01-08 02:00:00
2020,1,8,3,0.0,0.0,0.0,19.39,26.59,0.0,4.71,2020-01-08 03:00:00
2020,1,8,4,0.0,0.0,0.0,18.77,26.79,0.0,4.69,2020-01-08 04:00:00
2020,1,8,5,0.0,0.0,0.0,18.24,26.9,0.0,4.56,2020-01-08 05:00:00
2020,1,8,6,14.7,2.76,17.56,18.12,26.38,0.0,4.71,2020-01-08 06:00:00
2020,1,8,7,182.35,312.1,87.54,20.21,22.46,0.0,5.77,2020-01-08 07:00:00
2020,1,8,8,409.65,524.18,147.27,23.36,18.16,0.0,6.49,2020-01-08 08:00:00
2020,1,8,9,623.83,633.43,195.69,26.59,15.43,0.0,6.57,2020-01-08 09:00:00
2020,1,8,10,784.88,691.68,235.48,29.73,13.77,0.0,6.39,2020-01-08 10:00:00
2020,1,8,11,874.45,728.07,223.7,32.64,12.85,0.0,6.11,2020-01-08 11:00:00
2020,1,8,12,911.0,843.41,146.57,34.79,12.6,0.0,5.82,2020-01-08 12:00:00
2020,1,8,13,845.62,847.55,155.08,35.88,12.35,0.0,5.51,2020-01-08 13:00:00
2020,1,8,14,707.88,810.05,138.47,36.17,12.35,0.0,5.48,2020-01-08 14:00:00
2020,1,8,15,510.9,700.48,118.13,35.78,12.72,0.0,5.65,2020-01-08 15:00:00
2020,1,8,16,274.12,551.42,84.66,34.61,13.62,0.0,5.64,2020-01-08 16:00:00
2020,1,8,17,48.53,151.19,30.31,30.48,17.37,0.0,3.72,2020-01-08 17:00:00
2020,1,8,18,0.0,0.0,0.0,27.99,19.87,0.0,4.26,2020-01-08 18:00:00
2020,1,8,19,0.0,0.0,0.0,27.57,19.96,0.0,5.4,2020-01-08 19:00:00
2020,1,8,20,0.0,0.0,0.0,26.9,20.16,0.0,6.55,2020-01-08 20:00:00
2020,1,8,21,0.0,0.0,0.0,25.79,20.79,0.0,7.05,2020-01-08 21:00:00
2020,1,8,22,0.0,0.0,0.0,24.49,21.66,0.0,6.68,2020-01-08 22:00:00
2020,1,8,23,0.0,0.0,0.0,22.98,22.79,0.0,5.96,2020-01-08 23:00:00
2020,1,9,0,0.0,0.0,0.0,21.7,23.5,0.0,5.73,2020-01-09 00:00:00
2020,1,9,1,0.0,0.0,0.0,20.63,24.07,0.0,5.59,2020-01-09 01:00:00
2020,1,9,2,0.0,0.0,0.0,19.81,24.45,0.0,5.53,2020-01-09 02:00:00
2020,1,9,3,0.0,0.0,0.0,19.16,24.76,0.0,5.54,2020-01-09 03:00:00
2020,1,9,4,0.0,0.0,0.0,18.55,25.15,0.0,5.44,2020-01-09 04:00:00
2020,1,9,5,0.0,0.0,0.0,17.94,25.77,0.0,5.19,2020-01-09 05:00:00
2020,1,9,6,13.5,1.12,16.26,17.66,26.02,0.0,5.05,2020-01-09 06:00:00
2020,1,9,7,174.73,250.87,93.9,19.53,22.75,0.0,6.39,2020-01-09 07:00:00
2020,1,9,8,401.83,467.59,161.56,22.51,18.73,0.0,7.51,2020-01-09 08:00:00
2020,1,9,9,619.45,592.67,214.84,25.79,15.75,0.0,7.42,2020-01-09 09:00:00
2020,1,9,10,783.88,661.08,257.1,29.19,13.74,0.0,7.46,2020-01-09 10:00:00
2020,1,9,11,887.03,737.99,226.68,32.27,12.98,0.0,7.48,2020-01-09 11:00:00
2020,1,9,12,913.08,804.66,180.43,34.47,12.56,0.0,7.04,2020-01-09 12:00:00
2020,1,9,13,848.67,813.63,186.82,35.68,12.29,0.0,6.55,2020-01-09 13:00:00
2020,1,9,14,709.9,778.04,162.58,36.1,12.33,0.0,6.26,2020-01-09 14:00:00
2020,1,9,15,510.35,721.18,116.81,35.78,12.73,0.0,6.07,2020-01-09 15:00:00
2020,1,9,16,271.65,493.64,95.3,34.66,13.69,0.0,5.54,2020-01-09 16:00:00
2020,1,9,17,47.75,119.7,32.13,30.2,18.04,0.0,3.46,2020-01-09 17:00:00
2020,1,9,18,0.0,0.0,0.0,27.58,21.26,0.0,3.83,2020-01-09 18:00:00
2020,1,9,19,0.0,0.0,0.0,27.02,22.34,0.0,4.52,2020-01-09 19:00:00
2020,1,9,20,0.0,0.0,0.0,26.57,23.35,0.0,5.68,2020-01-09 20:00:00
2020,1,9,21,0.0,0.0,0.0,25.66,24.56,0.0,6.29,2020-01-09 21:00:00
2020,1,9,22,0.0,0.0,0.0,24.4,25.57,0.0,5.95,2020-01-09 22:00:00
2020,1,9,23,0.0,0.0,0.0,23.27,25.37,0.0,5.49,2020-01-09 23:00:00
2020,1,10,0,0.0,0.0,0.0,22.24,24.58,0.0,5.15,2020-01-10 00:00:00
2020,1,10,1,0.0,0.0,0.0,21.27,23.94,0.0,4.94,2020-01-10 01:00:00
2020,1,10,2,0.0,0.0,0.0,20.25,23.8,0.0,4.6,2020-01-10 02:00:00
2020,1,10,3,0.0,0.0,0.0,19.34,24.01,0.0,4.39,2020-01-10 03:00:00
2020,1,10,4,0.0,0.0,0.0,18.69,24.23,0.0,4.34,2020-01-10 04:00:00
2020,1,10,5,0.0,0.0,0.0,18.16,24.32,0.0,4.3,2020-01-10 05:00:00
2020,1,10,6,13.07,0.59,16.58,18.15,23.75,0.0,4.52,2020-01-10 06:00:00
2020,1,10,7,171.12,228.08,100.66,20.01,20.24,0.0,5.63,2020-01-10 07:00:00
2020,1,10,8,390.25,378.75,218.99,22.54,16.43,0.0,5.97,2020-01-10 08:00:00
2020,1,10,9,606.45,538.84,237.17,25.5,13.28,0.0,5.84,2020-01-10 09:00:00
2020,1,10,10,773.67,599.71,303.02,28.62,10.77,0.0,5.71,2020-01-10 10:00:00
2020,1,10,11,869.8,658.05,271.13,31.93,9.65,0.0,5.6,2020-01-10 11:00:00
2020,1,10,12,896.78,746.51,254.36,34.46,9.78,0.0,5.03,2020-01-10 12:00:00
2020,1,10,13,847.55,791.55,206.95,35.66,10.17,0.0,4.59,2020-01-10 13:00:00
2020,1,10,14,695.78,644.24,264.09,36.03,10.7,0.0,4.51,2020-01-10 14:00:00
2020,1,10,15,506.25,579.37,175.75,35.72,11.25,0.0,4.55,2020-01-10 15:00:00
2020,1,10,16,270.33,420.37,128.15,34.57,12.13,0.0,4.15,2020-01-10 16:00:00
2020,1,10,17,49.17,82.12,40.95,30.08,16.06,0.0,2.91,2020-01-10 17:00:00
2020,1,10,18,0.0,0.0,0.0,27.98,17.86,0.0,3.37,2020-01-10 18:00:00
2020,1,10,19,0.0,0.0,0.0,27.37,18.06,0.0,3.68,2020-01-10 19:00:00
2020,1,10,20,0.0,0.0,0.0,26.66,18.19,0.0,4.17,2020-01-10 20:00:00
2020,1,10,21,0.0,0.0,0.0,25.59,18.58,0.0,4.36,2020-01-10 21:00:00
2020,1,10,22,0.0,0.0,0.0,24.17,19.41,0.0,3.83,2020-01-10 22:00:00
2020,1,10,23,0.0,0.0,0.0,22.8,20.19,0.0,3.25,2020-01-10 23:00:00
2020,1,11,0,0.0,0.0,0.0,21.72,20.72,0.0,3.08,2020-01-11 00:00:00
2020,1,11,1,0.0,0.0,0.0,20.68,21.32,0.0,3.02,2020-01-11 01:00:00
2020,1,11,2,0.0,0.0,0.0,19.67,22.09,0.0,2.98,2020-01-11 02:00:00
2020,1,11,3,0.0,0.0,0.0,18.77,22.8,0.0,2.95,2020-01-11 03:00:00
2020,1,11,4,0.0,0.0,0.0,18.04,23.35,0.0,2.91,2020-01-11 04:00:00
2020,1,11,5,0.0,0.0,0.0,17.44,23.8,0.0,2.85,2020-01-11 05:00:00
2020,1,11,6,14.75,12.55,18.08,17.6,23.34,0.0,2.7,2020-01-11 06:00:00
2020,1,11,7,192.3,398.13,86.7,20.64,18.88,0.0,3.86,2020-01-11 07:00:00
2020,1,11,8,435.55,672.24,115.42,23.45,15.11,0.0,4.72,2020-01-11 08:00:00
2020,1,11,9,653.3,708.5,172.95,26.47,11.95,0.0,5.1,2020-01-11 09:00:00
2020,1,11,10,816.65,822.61,166.58,29.57,9.85,0.0,5.45,2020-01-11 10:00:00
2020,1,11,11,890.08,739.67,226.64,32.56,9.6,0.0,5.54,2020-01-11 11:00:00
2020,1,11,12,925.17,855.42,145.91,34.43,9.82,0.0,4.77,2020-01-11 12:00:00
2020,1,11,13,860.05,854.57,158.94,35.52,9.95,0.0,4.12,2020-01-11 13:00:00
2020,1,11,14,720.45,812.23,144.28,35.8,10.24,0.0,3.9,2020-01-11 14:00:00
2020,1,11,15,520.47,755.73,106.69,35.37,10.83,0.0,3.95,2020-01-11 15:00:00
2020,1,11,16,280.8,530.63,89.08,34.08,11.87,0.0,3.68,2020-01-11 16:00:00
2020,1,11,17,52.12,156.99,33.55,29.91,15.72,0.0,2.4,2020-01-11 17:00:00
2020,1,11,18,0.0,0.0,0.0,27.94,17.59,0.0,2.41,2020-01-11 18:00:00
2020,1,11,19,0.0,0.0,0.0,27.43,18.06,0.0,2.14,2020-01-11 19:00:00
2020,1,11,20,0.0,0.0,0.0,26.89,18.48,0.0,1.92,2020-01-11 20:00:00
2020,1,11,21,0.0,0.0,0.0,25.84,19.43,0.0,2.02,2020-01-11 21:00:00
2020,1,11,22,0.0,0.0,0.0,24.12,21.16,0.0,2.53,2020-01-11 22:00:00
2020,1,11,23,0.0,0.0,0.0,22.52,22.63,0.0,3.04,2020-01-11 23:00:00
2020,1,12,0,0.0,0.0,0.0,21.53,23.13,0.0,3.23,2020-01-12 00:00:00
2020,1,12,1,0.0,0.0,0.0,20.61,23.45,0.0,3.25,2020-01-12 01:00:00
2020,1,12,2,0.0,0.0,0.0,19.48,23.99,0.0,3.2,2020-01-12 02:00:00
2020,1,12,3,0.0,0.0,0.0,18.36,24.49,0.0,3.14,2020-01-12 03:00:00
2020,1,12,4,0.0,0.0,0.0,17.83,24.12,0.0,3.11,2020-01-12 04:00:00
2020,1,12,5,0.0,0.0,0.0,17.43,23.75,0.0,3.03,2020-01-12 05:00:00
2020,1,12,6,14.62,27.13,17.17,17.63,22.77,0.0,3.07,2020-01-12 06:00:00
2020,1,12,7,191.38,433.16,78.23,20.49,18.68,0.0,4.01,2020-01-12 07:00:00
2020,1,12,8,428.25,619.93,129.75,23.81,14.64,0.0,4.83,2020-01-12 08:00:00
2020,1,12,9,643.38,687.97,177.3,27.45,12.13,0.0,5.73,2020-01-12 09:00:00
2020,1,12,10,804.35,787.72,180.4,31.51,11.2,0.0,6.36,2020-01-12 10:00:00
2020,1,12,11,897.28,813.98,175.9,34.15,10.62,0.0,5.61,2020-01-12 11:00:00
2020,1,12,12,928.92,868.68,143.55,35.67,10.39,0.0,4.9,2020-01-12 12:00:00
2020,1,12,13,864.3,876.05,142.33,36.41,10.67,0.0,4.56,2020-01-12 13:00:00
